symbol,sector,industry,website,longBusinessSummary,address1,city,state,zip,country,latitude,longitude,fullTimeEmployees
GAQ,Financial Services,Shell Companies,https://gaq.gen-mgmt.com,"Generation Asia I Acquisition Limited does not have significant operations. It focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or related business combination with one or more businesses. The company was incorporated in 2021 and is based in Grand Cayman, the Cayman Islands.",Boundary Hall,Grand Cayman,,KY1-1102,Cayman Islands,19.29281590900007,-81.36769499999997,
SLVR,Financial Services,Shell Companies,https://www.silverspac.com,"SILVERspac Inc. does not have significant operations. The company focuses on effecting a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. It intends to concentrate on identifying businesses that provide technology and innovation solutions to the real estate and financial services industries, as well as concentrate on identifying enterprise technology companies that sell into the real estate and financial services sectors. SILVERspac Inc. was incorporated in 2021 and is based in New York, New York.",7 World Trade Center,New York,NY,10007,United States,40.713339420367646,-74.01181637030645,
AFTR,Financial Services,Shell Companies,https://www.afternexthealthtech.com,"AfterNext HealthTech Acquisition Corp. does not have significant operations. It intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or other similar business combination with one or more operating businesses or assets in the healthcare and technology industry. The company was incorporated in 2021 and is based in Fort Worth, Texas.",301 Commerce Street,Fort Worth,TX,76102,United States,32.75601999962517,-97.33059496494504,
CPUH,Financial Services,Shell Companies,https://www.compute-health.com,"Compute Health Acquisition Corp. does not have significant operations. The company intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was incorporated in 2020 and is based in Wilmington, Delaware.",1100 North Market Street,Wilmington,DE,19890,United States,39.746732017838724,-75.54643203296997,
HWEL,Financial Services,Shell Companies,https://www.healthwellspac.com,"Healthwell Acquisition Corp. I does not have significant operations. The company focuses on effectuating a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. It intends to acquire technology-enabled companies in the healthcare industry. Healthwell Acquisition Corp. I was incorporated in 2021 and is based in Winnetka, Illinois.",1001 Green Bay Road,Winnetka,IL,60093,United States,42.119043004754474,-87.74520396615621,
STET,Financial Services,Shell Companies,https://www.stenergy1.com,"ST Energy Transition I Ltd. does not have significant operations. The company intends to effect a merger, amalgamation, capital share exchange, asset acquisition, share purchase, reorganization, or other similar business combination with one or more businesses. The company was incorporated in 2021 and is based in Hamilton, Bermuda.",Par-La-Ville Place,Hamilton,,HM08,Bermuda,32.29497401657226,-64.78804670041434,
GPAC,Financial Services,Shell Companies,https://www.gpac2.com,"Global Partner Acquisition Corp II does not have significant operations. It intends to effect a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses or entities. The company was incorporated in 2020 and is based in New York, New York.",200 Park Avenue,New York,NY,10166,United States,40.75397362967672,-73.97640190738086,
GATE,Financial Services,Shell Companies,https://marblegateacquisition.com,"Marblegate Acquisition Corp. does not have significant operations. It focuses on effectuating a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses. The company was incorporated in 2020 and is based in Rye, New York.",411 Theodore Fremd Avenue,Rye,NY,10580,United States,40.97351386257145,-73.70068087880531,
THCP,Financial Services,Shell Companies,,"Thunder Bridge Capital Partners IV Inc. does not have significant operations. The company intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination with one or more businesses in the financial services industry. Thunder Bridge Capital Partners IV Inc. was incorporated in 2021 and is based in Great Falls, Virginia.",9912 Georgetown Pike,Great Falls,VA,22066,United States,38.99843312906448,-77.29011130421353,
BIOS,Financial Services,Shell Companies,https://bioplusspac.com,"BioPlus Acquisition Corp. does not have significant operations. The company intends to effect a merger, share exchange, asset acquisition, share purchase, reorganization, or other similar business combination with one or more businesses in the life sciences industry. BioPlus Acquisition Corp. was incorporated in 2021 and is based in New York, New York.",260 Madison Avenue,New York,NY,10026,United States,40.75066022144196,-73.98103383089465,
CORS,Financial Services,Shell Companies,https://corsair-capital.com,"Corsair Partnering Corporation does not have significant operations. The company focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar partnering transaction with one or more businesses. Corsair Partnering Corporation was incorporated in 2020 and is based in New York, New York.",717 5th Avenue,New York,NY,10022,United States,40.76201832888742,-73.97440709824413,
MEKA,Financial Services,Shell Companies,https://www.melikaszek.com,"MELI Kaszek Pioneer Corp does not have significant operations. It intends to effect a merger, capital stock exchange, asset acquisition, stock purchase, reorganization, or similar business combination. The company was incorporated in 2021 and is based in Miami, Florida.",78 SW 7th Street,Miami,FL,33130,United States,25.76715099428182,-80.19376500518702,
CITE,Financial Services,Shell Companies,https://carticaspac.com,"Cartica Acquisition Corp does not have any significant operations. The company focuses on effecting a merger, share exchange, asset acquisition, share purchase, reorganization, or similar business combination with one or more businesses. It intends to identify and complete a business combination in the technology sector in India. Cartica Acquisition Corp was incorporated in 2021 and is based in Washington, the District of Columbia.",1775 I Street NW,Washington,DC,20006,United States,38.901600939641526,-77.04119979266133,
